avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0385321100917431	5.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13625451-9526-1012-subtree-replicated.fa	0.0575	5.75	0	0	0	100	4	0.94	88029,9510,864580,402239
0.0389028827315981	3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/1276451-376913-224-subtree-replicated.fa	0.00581395348837209	0.75	0	0	0	129	8	0.89922480620155	75569,43147,27679,9488,867334,30601,9545,9557
0.00605143721633883	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114225164-9528-273-subtree-replicated.fa	0.00150829562594268	0.333333333333333	0	0	0	221	3	0.990950226244344	9508,9600,9495
0.0280710172744721	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/115606173-9479-108-subtree-replicated.fa	0.00143575017946877	0.285714285714286	0	0	0	199	7	0.919597989949749	9460,90384,9544,30586,9490,29089,864581
0.0167971298108285	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/117627056-9443-23-subtree-replicated.fa	0	0	0	0	0	292	7	0.962328767123288	460675,9463,9510,129801,61852,122232,90383
0.0413961038961039	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	0	176	8	0.892045454545455	57378,52231,9538,34829,236274,132108,122246,90383
0.0923775870772338	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/117627087-314293-374-subtree-replicated.fa	0	0	0	0	0	283	7	0.770318021201413	460675,9463,9510,129801,61852,122232,90383
0.00863930885529163	15	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13569601-9526-364-subtree-replicated.fa	0.0174216027874564	5	0	0	0	287	6	0.979094076655052	867382,402239,43778,9490,34828,9557
0.179310344827586	17.6923076923077	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114224873-9533-15-subtree-replicated.fa	0.17287784679089	83.5	0	0	0	483	4	0.761904761904762	9509,9507,379532,34825
0.00916496945010181	40.2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/15724140-9526-540-subtree-replicated.fa	0.173844537815126	47.2857142857143	0	0	0	272	7	0.970588235294118	867377,34829,9519,261734,36227,30611,198702
0.0182403433476395	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13259149-378855-56-subtree-replicated.fa	0	0	0	0	0	466	4	0.965665236051502	198702,30590,90382,43778
0.0509327805744744	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/118185706-13149-10-subtree-replicated.fa	0	0	0	0	0	307	11	0.853420195439739	122223,83281,693712,9488,202457,143352,70927,111174,36227,9493,57176
0.0110916520723876	3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114225203-9533-45-subtree-replicated.fa	0.00749711649365629	4.33333333333333	0	5	1	578	3	0.984429065743945	9508,9600,9495
0.0463576158940397	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/118480628-314295-416-subtree-replicated.fa	0	0	0	0	0	453	3	0.933774834437086	43777,30598,595220
0.0685380116959063	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/157287162-314293-668-subtree-replicated.fa	0	0	0	0	0	285	10	0.814035087719298	100487,70825,198627,867363,198702,373033,57176,61851,78452,78449
0.058160237388724	1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114223843-122245-2-subtree-replicated.fa	0.00236406619385343	1.33333333333333	0	1	1	564	3	0.921985815602837	13557,31869,70927
0.026625386996904	2.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12667295-9526-154-subtree-replicated.fa	0.0186186186186186	10.3333333333333	0	2.66666666666667	5	555	3	0.962162162162162	30589,182253,90385
0.115625	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13991739-9498-136-subtree-replicated.fa	0	0	0	0	0	480	4	0.8	9545,43778,34828,864580
0.0188248716486024	6.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114224808-314293-572-subtree-replicated.fa	0.010608598548297	6.33333333333333	0	0	0	597	3	0.97319932998325	9508,9600,9495
0.0215277777777778	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13991729-9479-137-subtree-replicated.fa	0	0	0	0	0	480	4	0.964583333333333	70927,9493,230653,9519
0.0301862556197815	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/158563260-376917-46-subtree-replicated.fa	0	0	0	0	0	519	3	0.957610789980732	9508,9600,9495
0.0738650306748467	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/118480628-376913-385-subtree-replicated.fa	0.000245278390973755	0.111111111111111	0	0	0	453	9	0.803532008830022	111174,52232,170207,9544,221704,30598,143353,122232,61851
0.0777595709816772	2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13991745-376913-136-subtree-replicated.fa	0.000520833333333333	0.25	0	0	0	480	8	0.797916666666667	60711,89672,1090896,90382,40843,30601,9523,75567
0.0475	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/14669150-9526-355-subtree-replicated.fa	0.00186915887850467	1	0	1	1	535	3	0.930841121495327	867377,34829,9509
0.0475907198096371	3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12667295-314294-154-subtree-replicated.fa	0.00412979351032448	2.33333333333333	0	0	0	565	3	0.929203539823009	30589,182253,90385
0.00971867007672633	7	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114224851-376913-641-subtree-replicated.fa	0.00706001008572869	4.66666666666667	0	0	0	661	3	0.987897125567322	9508,9600,9495
0.0687304742970747	4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114225100-9533-22-subtree-replicated.fa	0.0145833333333333	8.75	0	3	2	600	4	0.896666666666667	9509,9507,379532,34825
0.0143422354104846	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12699488-376912-24-subtree-replicated.fa	0	0	0	0	0	674	3	0.979228486646884	9508,9600,9495
0.00536912751677865	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114225035-9528-267-subtree-replicated.fa	0.00133868808567604	0.333333333333333	1	0	0	249	3	0.991967871485944	9508,9600,9495
0.0243867655447804	12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/119567641-314293-141-subtree-replicated.fa	0.00227143668370244	1.33333333333333	0	0	0	587	9	0.928449744463373	147650,34827,9509,75569,121123,236275,412751,548481,78449
0.0634920634920636	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/151933919-378855-142-subtree-replicated.fa	0	0	1	0	0	201	7	0.855721393034826	867382,9463,9465,101278,66062,202457,864581
0.0379434216434666	46	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/112443169-9528-109-subtree-replicated.fa	0.0561660561660562	39.4285714285714	0	46	1	702	7	0.914529914529915	198627,57377,9505,34828,30602,9555,90382
0.0313103981445689	6	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/110611710-9526-831-subtree-replicated.fa	0.0177902621722846	3.16666666666667	1	1	1	178	6	0.938202247191011	198627,9525,70825,43147,9447,867377
0.0107376283846873	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12382835-9527-363-subtree-replicated.fa	0	0	1	0	0	306	8	0.973856209150327	30611,57377,261739,9505,402888,9495,9556,30594
0.0236847733105218	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13655470-9527-93-subtree-replicated.fa	0	0	0	0	0	668	8	0.947604790419162	9483,9508,9507,9509,34828,9556,342807,90382
0.0544021024967148	4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/100290437-9526-606-subtree-replicated.fa	0.00879689521345408	6.8	0	1	3	773	5	0.897800776196636	30602,164648,66265,867366,1126382
0.141807399767952	46	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/151349489-314293-876-subtree-replicated.fa	0.0567986230636833	23.5714285714286	0	0	0	415	7	0.693975903614458	60711,43780,30598,143353,310352,54602,9544
0.0160587475790834	11.4	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/11275634-9526-445-subtree-replicated.fa	0.0238919667590028	7.26315789473684	1	0	0	304	19	0.914473684210526	36226,70825,9525,9565,57378,499232,47180,121123,9561,9515,78454,164648,9472,379532,47177,29089,236275,412751,548481
0.0136296296296297	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12699494-9526-191-subtree-replicated.fa	0	0	1	0	0	675	5	0.973333333333333	867382,34828,9557,43778,9490
0.00846651445966518	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/117627056-9527-201-subtree-replicated.fa	0	0	3	0	0	292	9	0.972602739726027	52232,34828,30602,9555,867366,1126382,9572,33548,66265
0.0141025641025641	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13641101-9526-156-subtree-replicated.fa	0	0	3	0	0	78	5	0.974358974358974	867377,34829,9519,261734,198702
0.00961915979583816	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/117627087-9527-202-subtree-replicated.fa	0	0	3	0	0	283	9	0.975265017667845	52232,34828,30602,9555,867366,1126382,9572,33548,66265
0.0418151579947731	4.75	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/114225046-9527-188-subtree-replicated.fa	0.00726846424384525	6.2	0	1	2	853	5	0.921453692848769	34828,143352,412751,543559,66062
0.0469591993841416	2.66666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/12700638-9476-6-subtree-replicated.fa	0.00571428571428571	5	0	1	3	875	3	0.930285714285714	9508,9600,9495
0.05858310626703	6	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/158853226-314293-191-subtree-replicated.fa	0.122368421052632	23.25	0	12	2	190	8	0.878947368421053	9598,9447,9540,9490,13515,9557,36227,36231
0.0443407234539088	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13445853-9539-48-subtree-replicated.fa	0	0	0	0	0	857	4	0.922987164527421	9509,9507,379532,34825
0.020984081041968	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/100290566-9569-91-subtree-replicated.fa	0.0102857142857143	7.2	1	9	1	700	5	0.961428571428571	30596,70927,43780,666519,1215604
0.00628233555062818	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/15667407-9528-471-subtree-replicated.fa	0	0	0	0	0	902	3	0.991130820399113	9508,9600,9495
0.0036429872495447	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/13655484-9528-96-subtree-replicated.fa	0	0	0	0	0	915	3	0.994535519125683	9507,342807,9552
0.030848075691125	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-17-PRIMATES-1/112443169-314293-272-subtree-replicated.fa	0.0020773410035155	0.928571428571429	1	1	1	447	14	0.914988814317673	30590,9502,34829,412750,412751,122231,30608,122248,261736,867377,88029,89672,9565,666519
