avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0424028268551236	4	4	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster25.fa	0.0325	3.25	0	0	0	100	4	0.93	88029,9510,864580,402239
0.0478896103896104	0	0	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster37.fa	0	0	0	0	0	176	7	0.897727272727273	57378,9538,34829,236274,122246,132108,90383
0.0280710172744721	1	1	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster5.fa	0.00143575017946877	0.285714285714286	0	0	0	199	7	0.919597989949749	9460,90384,9544,30586,9490,29089,864581
0.00715776916194455	20.8	8	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster27.fa	0.127586206896552	37	0	0	0	290	6	0.986206896551724	867382,34828,402239,43778,9490,9557
0.00605143721633883	1	1	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster2.fa	0.00150829562594268	0.333333333333333	1	0	0	221	3	0.990950226244344	9495,9508,9600
0.0267748478701826	9	4	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster4.fa	0.0357815442561205	6.33333333333333	1	0	0	177	6	0.954802259887006	9447,867377,43147,198627,70825,9525
0.0277227722772279	5.5	2	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster17.fa	0.245056497175141	43.375	1	48	1	177	8	0.943502824858757	75569,27679,9488,867334,30601,9545,43147,9557
0.0623193061355606	25.5	7	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster16.fa	0.0716694772344014	42.5	0	3	1	593	4	0.90893760539629	9509,9507,34825,379532
0.0841772930419451	31.6666666666667	3	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster7.fa	0.114974245768948	52.0833333333333	0	0	0	453	12	0.750551876379691	111174,52232,9544,170207,122232,30598,221704,30598,43777,61851,143353,595220
0.158949550794748	33.3333333333333	9	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster19.fa	0.322854291417166	161.75	0	1	1	501	4	0.830339321357285	9509,9507,34825,379532
0.0182403433476395	0	0	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster21.fa	0	0	0	0	0	466	4	0.965665236051502	198702,30590,90382,43778
0.00987224157955868	3	2	/home/hannesh/glob/git/phylo-primates-sim/results/PRIMATES-2/cluster9.fa	0.00346020761245675	2	0	0	0	578	3	0.987889273356401	9495,9508,9600
