avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0262000732869183	31.6666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225018-9528-165-subtree-replicated.fa	0.164978292329957	114	0	25.5	5	691	5	0.950795947901592	36228,263448,36223,100487,36231
0.0136986301369864	1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225164-9528-273-subtree-replicated.fa	0.00452488687782805	1	0	0	0	221	2	0.986425339366516	100487,9538
0.0137741046831956	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114224928-376913-650-subtree-replicated.fa	0.00437876299945265	2.66666666666667	0	4	1	609	3	0.980295566502463	100224,9534,9538
0.0604444444444444	21.4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114224988-314293-575-subtree-replicated.fa	0.0818461538461538	53.2	0	12	4	650	5	0.873846153846154	36228,263448,36223,100487,36231
0.131712832108536	28.125	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114224873-9533-15-subtree-replicated.fa	0.178904665314402	88.2	0	8.75	5	493	5	0.774847870182556	36228,263448,100224,36223,100487
0.0468197879858657	2	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/100290422-9443-1498-subtree-replicated.fa	0.0171379605826907	6.66666666666667	0	5	1	389	3	0.93573264781491	9606,9600,54131
0.0167525773195877	7	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/100290544-9526-610-subtree-replicated.fa	0.0144654088050314	7.66666666666667	0	4	2	530	3	0.975471698113208	9606,9600,54131
0.0401544401544401	6	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/110611710-9526-831-subtree-replicated.fa	0.012241054613936	2.16666666666667	1	0	0	177	6	0.915254237288136	9593,9542,9600,9598,9597,9590
0.0265151515151516	18.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/109723017-314293-531-subtree-replicated.fa	0.0536945812807882	21.8	0	12	2	406	5	0.948275862068966	9531,9606,9545,54602,9544
0.0592592592592592	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/115371785-9526-1000-subtree-replicated.fa	0	0	0	0	0	270	3	0.911111111111111	9556,9545,9544
0.0021141649048626	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/11275634-542827-6-subtree-replicated.fa	0.00524109014675053	1.66666666666667	1	1	2	318	3	0.99685534591195	61622,66062,61621
0.00684931506849329	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/117627038-9445-24-subtree-replicated.fa	0	0	0	0	0	292	3	0.98972602739726	9447,9455,13515
0.10265194772237	5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/11095530-376911-40-subtree-replicated.fa	0.0161111111111111	2.9	1	1	2	180	10	0.716666666666667	31869,9447,122223,554167,30601,859983,1215604,34828,34829,13514
0.00400801603206413	10	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114224907-9533-169-subtree-replicated.fa	0.00496031746031746	3.33333333333333	0	0	0	672	3	0.994047619047619	36228,263448,100487
0.0138888888888888	1	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225256-376913-585-subtree-replicated.fa	0.00624219725343321	1.66666666666667	0	1	1	267	3	0.97752808988764	36228,263448,36223
0.00928792569659431	7	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225014-9528-266-subtree-replicated.fa	0.0665742024965326	48	0	21	3	721	3	0.9875173370319	100224,9534,9538
0.0366259711431742	3.33333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/100290484-9526-608-subtree-replicated.fa	0.0209003215434084	13	0	3.25	5	622	3	0.951768488745981	9606,9600,54131
0.00213333333333343	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225038-314294-268-subtree-replicated.fa	0.00529100529100529	3.33333333333333	0	5	1	630	3	0.996825396825397	100224,9534,9538
0.00806451612903236	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225035-9528-267-subtree-replicated.fa	0.00200803212851406	0.5	0	0	0	249	2	0.991967871485944	100224,36231
0.00349040139616053	5	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114225203-9533-45-subtree-replicated.fa	0.00432525951557093	2.5	0	0	0	578	2	0.996539792387543	263448,100487
0.0315789473684212	80.2	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-NOBIN-1/114224808-314293-572-subtree-replicated.fa	0.383701188455009	226	0	0	0	589	2	0.98981324278438	36228,36223
