avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.051384696154351	94	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/14486473-314293-667-subtree-replicated.fa	0.189082278481013	59.75	1	31	1	316	12	0.838607594936709	89672,1131379,864580,342401,9525,1090896,40843,9552,9540,75567,9532,147649
0.0342130987292277	128.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/12699001-9443-366-subtree-replicated.fa	0.328295042321645	271.5	0	100	2	827	10	0.931076178960097	30609,47180,143352,30586,37293,9516,9519,40843,9544,9555
0.0190876495224321	3	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/11967292-9443-1012-subtree-replicated.fa	0.18094688221709	78.35	3	40.5	2	433	20	0.933025404157044	111173,122246,1131379,864580,867377,75566,36229,9532,255237,402888,100224,222416,310352,43780,9590,9521,27679,9514,9516,57175
0.0667770419426048	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/118480628-376913-385-subtree-replicated.fa	0	0	1	0	0	453	9	0.830022075055188	111174,143353,122232,170207,9544,61851,221704,30598,52232
0.0265432098765433	3	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/12667295-9526-154-subtree-replicated.fa	0.0096969696969697	5.33333333333333	0	2	1	550	3	0.961818181818182	182253,30589,90385
0.00603318250377072	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/114225164-9528-273-subtree-replicated.fa	0	0	0	0	0	221	3	0.990950226244344	9508,9495,9600
0.00856164383561653	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/117627056-9527-201-subtree-replicated.fa	0	0	3	0	0	292	9	0.986301369863014	66265,867366,1126382,52232,9572,33548,9555,34828,30602
0.00408878504672894	3	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/114225203-9533-45-subtree-replicated.fa	0.0063437139561707	3.66666666666667	0	0	0	578	3	0.994809688581315	9508,9495,9600
0.0198598130841121	20	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/15724140-9526-540-subtree-replicated.fa	0.234113712374582	70	0	11.2	7	299	7	0.949832775919732	30611,261734,867377,34829,9519,198702,36227
0.112152777777778	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-19-PRIMATES-2/13991739-9498-136-subtree-replicated.fa	0	0	0	0	0	480	4	0.810416666666667	43778,9545,864580,34828
