avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0360078277886499	10	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/110611710-9526-831-subtree-replicated.fa	0.0188323917137476	3.33333333333333	0	0	0	177	6	0.937853107344633	9447,867377,43147,198627,9525,70825
0.00605143721633883	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/114225164-9528-273-subtree-replicated.fa	0.00150829562594268	0.333333333333333	0	0	0	221	3	0.990950226244344	9600,9508,9495
0.0293466223698782	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/1276451-376913-224-subtree-replicated.fa	0	0	0	0	0	129	8	0.914728682170543	75569,27679,9488,867334,30601,43147,9545,9557
0.0280710172744721	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/115606173-9479-108-subtree-replicated.fa	0.00143575017946877	0.285714285714286	0	0	0	199	7	0.919597989949749	9460,90384,9544,30586,9490,29089,864581
0.0454545454545454	3.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/13625451-9526-1012-subtree-replicated.fa	0.0775	7.75	0	7	1	100	4	0.93	88029,864580,9510,402239
0.00990486120161604	39.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/12382835-9527-363-subtree-replicated.fa	0.0536885245901639	16.375	0	0	0	305	8	0.980327868852459	261739,57377,30611,9505,402888,9495,9556,30594
0.041801948051948	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/14486472-9443-1227-subtree-replicated.fa	0.0194444444444444	3.5	0	4	1	180	8	0.894444444444444	57378,52231,9538,34829,236274,122246,132108,90383
0.0744958481613286	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/151933919-378855-142-subtree-replicated.fa	0.0852017937219731	19	0	11	2	223	7	0.852017937219731	101278,9463,9465,867382,66062,864581,202457
0.0448326917382292	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/118185706-13149-10-subtree-replicated.fa	0	0	0	0	0	307	11	0.86970684039088	122223,83281,57176,9488,202457,693712,143352,36227,70927,9493,111174
0.0478292862398823	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/118480628-314295-416-subtree-replicated.fa	0	0	0	0	0	453	3	0.931567328918322	595220,43777,30598
0.00696613019457137	11	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/13569601-9526-364-subtree-replicated.fa	0.0252004581901489	7.33333333333333	0	0	0	291	6	0.982817869415808	867382,402239,43778,9490,34828,9557
